-33.118949304713254, -70.83511842396626
-33.11889091350128, -70.83511839583339
-33.11883247077604, -70.83511617323272
-33.118774078851374, -70.83511614475945
-33.11870181904962, -70.83511588704495
-33.118660140963186, -70.83511323422114
-33.118599048888555, -70.83511302590465
-33.11853786625106, -70.83511314302899
-33.11847676287838, -70.83511028192389
-33.1184211937847, -70.83511042767186
-33.11836006913555, -70.83511057341707
-33.1182989522239, -70.83510785808538
-33.11824338313025, -70.83510800383284
-33.1181849949859, -70.83510793331773
-33.1181266420072, -70.83510536371978
-33.11807107859455, -70.83510266919885
-33.11800997141385, -70.83510262752887
-33.117951620398976, -70.83510281488732
-33.117904406043756, -70.8350805093617
-33.11790433497005, -70.83500560523984
-33.117960064878574, -70.83497517816318
-33.11801554544253, -70.83497531596706
-33.11807388457635, -70.83497803129816
-33.11813223724994, -70.83497782307843
-33.118190580252914, -70.83497771898217
-33.118248870163036, -70.83498030132242
-33.11830721921306, -70.83498013478383
-33.11836554272107, -70.83498301669235
-33.11842665972442, -70.8349857320362
-33.118485740694375, -70.83498556958678
-33.11854437903196, -70.83498833671302
-33.11860290031682, -70.83498824942043
-33.11868370556468, -70.83498812418557
-33.118742100170905, -70.83499088601465
-33.11879770059554, -70.83499116260984
-33.118858889221215, -70.8349936315068
-33.11891728698442, -70.83499355243998
-33.118972893820654, -70.83499650195502
-33.11903401030962, -70.83499639742152
-33.11909241094454, -70.83499625534184
-33.119147972768644, -70.83499890765756
-33.119209094329335, -70.83499869853961
-33.11926470612694, -70.83500154321474
-33.11932582839479, -70.83500131315829
-33.11938416274066, -70.83500407004573
-33.11944255410578, -70.83500409497135
-33.119500895306246, -70.83500670542456
-33.11952886023679, -70.83494813217462
-33.119512180221314, -70.83487900159582
-33.11944828420213, -70.83487916896443
-33.1193871525904, -70.8348768724267
-33.11937881658295, -70.8348769351969
-33.11951408996767, -70.83489011853968
-33.11945249801376, -70.83489108498935
-33.119396125027635, -70.83489158255747
-33.119336789911635, -70.83488941874401
-33.11927745614089, -70.83488958119919
-33.119219628693116, -70.83488982563276
-33.11915759025157, -70.83488705583193
-33.119098788658135, -70.83488743888384
